EEBO,Author
99865204,T. G.
99865204,Murgrave
99866401,"Gibbons
99861157,J. G. (John Gibson)
99862631,"Gifftheil
99867479,"Gadbury
99899614,"Gadbury
99860529,"Gipps
99861519,"One That Hath Taken
99859265,England and Wales. Parliament. House of Commons.
99872906,"May
99866781,"Gadbury
99860257,"Glynne
99870838,England and Wales. Parliament. House of Commons.
99862707,"Gadbury
99862190,"Godfrey
99896367,Godfridus.
99871250,"Gadbury
99863124,"Godwin
45789328,"Godwin
99867082,P. H.
99862422,"Harvey
99867564,"Harwood
99871867,C. H.
45789336,"Harwood
99866512,"Harwood
45789337,"Harwood
99861057,"Harwood
99865482,"Hasclock
99862690,"Hesilrige
99864516,"Hesilrige
99872600,"Hesilrige
99866699,"Hesselwood
99861970,"R. H.
99859786,"Hauskins
99858857,"Hausted
99868875,S. H.
99861869,"Haward
99861875,"Haward
99868087,"Hawke
99862693,"Hawke
99862814,"Carlisle
99862743,S. H.
99871675,"Hayne
99865647,"Hayward
99867796,"Haywood
99872713,S. H.
99864134,T. H.
38875678,"Howe
99862825,England and Wales. Army. Council.
99862825,Fairfax
99860293,"Pym
99862810,England and Wales. Army. Council.
99862810,Charles I
99862169,England and Wales. Army.
50805831,T. H.
99867289,T. H.
99866455,"Heaman
99863950,T. H.
50290045,"Heath
99899571,"Hedworth
99861186,T. H.
99860769,T. H. (Merchant of York)
99860769,Rochester
99872462,T. H.
99865294,"Heming
99862772,"Henden
99860877,"Henderson
99871202,"Henderson
45789338,"Hendricks
99860380,"Henrietta Maria
99864762,"Henrietta Maria
99865228,"Henrietta Maria
99873629,England and Wales. Sovereign (1509-1547 : Henry VIII)
99873629,Henry VIII
99873384,England and Wales. Sovereign (1509-1547 : Henry VIII)
99873384,Henry VIII
99866676,"Henshaw
99871151,"Marshall
99865577,C. H.
99867328,W. H.
99864074,W. H.
99867303,"Herbert
99871609,W. H.
99861096,W. H.
99861096,Balsome
99867785,"Herne
99868668,"Herne
99870514,W. H.
99871984,"Herrick
99899634,"Herring
99859106,W. H.
99862806,"Hewet
99896415,"Hewit
99868589,"Hewit
99868854,"Heydon
99860388,"Heylyn
99867511,"Heyrick
45789341,"Heywood
99873042,"Heywood
99859168,D. H.
99861272,"Hickes
99872075,"Hickes
99861086,"Hickes
99866054,"Haggar
99866471,"Hicks
99866297,"Hicks
42475038,D. H.
99896416,"[Hickocks
99865980,"Higgenson
43077507,"Hill
99871255,"Hill
99895895,"Haines
99865815,J. H.
99865815,Hinde
36273580,"Hinde
99866017,"Hinton
99865067,Philanar and Misostratus.
99873005,Eye witnesse to a person of honour.
99864782,"Fairfax
99864657,"Cromwell
99873497,"Hakewill
38875690,"Micklethwait
45789342,"Hobbs
99867466,"Hobson
99867216,"Hobson
99867711,"Hobson
99867654,"Hobson
99867467,"Hoddesdon
99859182,"Hodges
99872698,"Hodges
99861913,"Hodges
99867946,"Hodges
99868476,"Hodges
99895502,"Hale
99867058,"Hodgkin
45789343,"Hogg
99860677,"Holborne
99866547,"Holder
99871963,"Holdsworth
99862718,"Holdsworth
99862720,"Holland
99860798,"Holland
99868131,"Holland
99872859,"Holland
99865592,"Holland
99873333,"Holland
99895214,"Holles
99872160,"Holles
99873282,"Hollingworth
99861250,"Hollingworth
99858776,"Hollingworth
99862044,"Hollingworth
99861566,"Hollingworth
99871807,F. H.
99862802,"Hollister
99866616,"Holyday
99868034,"Homes
99868035,"Homes
99865112,"Homes
99873254,"Homes
99859803,"Homes
99868093,"Homes
99862800,"Homes
99866872,"Homes
99861310,"Homes
99862042,A well-Wisher to What Himselfe Once Was.
99896419,Young gentleman of quality now in the service.
99860216,"Hooke
99896245,"Hale
99870836,"Hooker
99858980,"Hooker
99859801,"Hooker
99859838,"Hooker
99860405,"Hooker
99861183,"Hooker
99862722,"Hooker
99859000,"Hooker
45789345,"Hookes
99871224,"Hales
99867408,"Hopkins
99862723,"Hopkins
99860990,"Hopkinson
99865595,"Hopton
99896423,"Horn
38875574,"Horn
99860308,"Horn
99865602,G. H.
99865260,"Horn
99865504,"Horn
99862796,"Horton
99860212,"Horton
99866043,"Horton
99862795,"Horton
99862794,"Horton
99867505,"Hotchkis
99870325,"Hotham
99865699,"Hotham
99871821,"Hotham
99859465,"Hotham
99872208,"Hotham
99871624,"Hotham
99871556,"Hotham
99866727,"Houghton
99867342,"Houghton
99865566,"Houghton
99867319,"Houlbrook
99896426,"Howard
45789347,"Howard
99868787,A. H.
99866473,"Howe
99865378,"Howell
99866415,"Howet
99866408,"Howgill
45789348,"Howgill
99866584,"Howsegoe
99897350,"Howson
99865992,"Hoyle
99862739,"Hubbard
12086662,"Hubbard
12086712,"Hubbard
99862788,"Hubberthorn
99862787,"Hubberthorn
99866244,"Hubberthorn
45789350,"Hubberthorn
99862413,"Hudson
99862037,"Hudson
49241710,"Hudson
99870841,"Hudson
99873235,"Hughes
99859684,"Hughes
99862023,"Hughes
99865585,"Line
99867117,"Hulsius
99860217,"Humbie
99862329,"Fairfax
99862310,"Hincksman
99867086,Church of Scotland. Synod of Fife.
38875698,True lover of his king and countrey.
99867050,Massachusetts. General Court.
99867050,Charles II
99873186,England and Wales. Army.
99871756,"Sidley
99862773,England and Wales. Parliament. House of Commons.
99862167,"Fairfax
43077511,City of London (England). Court of Common Council.
99862769,City of London (England). Court of Common Council.
99862769,Tichborne
99871312,England and Wales. Sovereign (1625-1649 : Charles I).
99861253,City of London (England). Court of Common Council.
99861253,England and Wales. Parliament. House of Lords.
99896252,City of London (England). Court of Common Council.
99896252,England and Wales. Parliament. House of Lords. Proceedings. 1646-12-19.
99862049,City of London (England). Court of Common Council.
99862049,England and Wales. Parliament. House of Commons.
99862151,City of London (England). Court of Common Council.
99862151,England and Wales. Parliament. House of Commons.
99899511,City of London (England). Court of Common Council.
99873028,City of London (England). Court of Common Council.
99873028,England and Wales. Parliament.
99864465,City of London (England). Court of Common Council.
99864465,England and Wales. Parliament. House of Commons.
99864465,England and Wales. Parliament. House of Lords.
99862760,City of London (England). Court of Common Council.
99862760,England and Wales. Parliament. House of Lords.
99862759,City of London (England). Court of Common Council.
99862759,England and Wales. Parliament. House of Commons.
99896093,City of London (England). Court of Common Council.
99896093,England and Wales. Parliament. House of Commons. Proceedings. 1648-10-16.
99896093,England and Wales. Parliament. House of Lords. Proceedings. 1648-10-16.
99872707,City of London (England). Court of Common Council.
99872707,England and Wales. Parliament.
99858841,City of London (England). Court of Common Council.
99858841,England and Wales. Sovereign (1625-1649 : Charles I).
99872880,City of London (England). Court of Common Council.
99872880,Charles I
99873511,University of Oxford.
99862756,"Cook
99862754,"Hooper
99862408,"Fairfax
99862741,"Bushell
99862753,"Fairfax
99862749,England and Wales. Army. Overton's Regiment.
99862749,Fairfax
99896092,England and Wales. Army. Council.
99899242,"Butler
99865600,Chester (England). Justices of the Peace.
99865600,England and Wales. Parliament.
99862733,England and Wales. Army.
99862733,England and Wales. Parliament.
99862732,"Morley
99862738,England and Wales. Army.
99897413,"Humfrey
99864304,"Humphryes
99868761,"Humfrey
99900168,"Humfrey
99896321,"Humfrey
99865789,G. H.
99865789,Love
99867603,"Humfrey
99867971,"Humfrey
99859051,"Hungerford
99861502,"Hunscot
99870925,"Hunt
47683469,"Hunt
99859309,"Hunt
99859721,"Hunt
99871728,"Hunt
99864429,"Hunt
99871698,"Hunt
99864877,"Hunt
99859233,"Hunt
99862734,"Hunt
99866424,"Hunter
99864495,"Huntington
99872875,"Hunton
99871465,"Hunton
99862736,"Hunton
42475053,"Hunton
99872192,"Hursey
99865614,G. H.
99861553,"Hussey
99861696,"Hussey
99862021,"Hussey
99861207,"Hussey
99868458,"Hutcheson
99868456,"Hutcheson
99862752,"Hutcheson
42475054,"Hutchinson
99868793,"Hutton
99865650,"Hyde
99864533,"Hyde
99873337,"Hyword
99895212,"Hall
99867948,"Hall
99864397,A. H.
99867290,"Hall
99859284,I. H.
99860867,"Hamilton
99865849,"Hammond
99859111,"I. H.
99895654,"Hammond
99866681,"Hammon
99867452,"Hammon
99862322,I. H.
99861573,"Hammond
99862275,"Hammond
99862780,"Hampton
99861440,"Hansard
99873000,England and Wales. Parliament.
99859993,"Harby
99860626,"Harcourt
99861887,J. H.
99861887,Anderson
99871727,"Hare
99867096,"Harflete
99862678,J. H.
99862678,D. H.
99871863,"Harmar
99873156,"Heyrick
99862820,"Harrington
99862813,"Harris
99864049,"Harris
99871098,"Harris
99872740,"Harris
99862685,"Harris
99870705,"Harrison
42475037,B. H.
99865218,B. H.
99865218,Rupert
99864434,L. H.
99873563,M. T. S. T. R. A. I. S. P. H.
99868159,"Harrison
99868324,"De Harst
43077505,"Hart
99864329,"Hart
99866005,"Hartley
99865187,"Hartley
38875584,N. H.
99862018,"Hartlib
99862689,"Hartlib
99872048,"Hartlib
99865633,Ireland. Lord Lieutenant (1650 : Ireton)
99865633,Ireton
99859914,Ireland. Lord Lieutenant (1650 : Ireton)
99859914,Ireton
99862838,Ireland. Lord Lieutenant (1650 : Ireton)
99862838,Ireton
99865757,Ireland. Lord Lieutenant (1650 : Ireton)
99865757,Ireton
99862833,"Ireton
99867954,"Ironside
99862824,"Isaacson
99859877,"Isack
99872095,Lover of his country.
99860351,"Blackwell
99871768,Welwisher to His Majesty.
99866748,"Ives
99866703,"Ives
99862837,"Ives
99862839,"Ives
99866396,"Ives
99866354,"Ives
99868900,"Ince
99859367,"Inchiquin
99860377,"Inchiquin
99862826,"Inchiquin
99863911,"Inchiquin
99896341,"Inchiquin
99873428,"Inchiquin
99862016,"Inchiquin
99864727,T. I.
99862354,A Christian Brother.
99900126,"Plummer
99859617,"Ingoldsby
99860022,"Ingoldsby
99861584,W. I.
38875943,"Innes
99871076,"Innes
99864430,C. I.
43078088,"Innocent XII
42475056,"Innocent XII
42475057,Catholic Church. Pope (1691-1700 : Innocent XII)
99858963,"Taylor
99870647,England and Wales. Council of State.
99872844,"I'Anson
99867250,"Ibbitson
99865901,"Ibeson
42475059,Ireland.
99861005,"Ä°brahim
43077512,Ireland.
42475060,Ireland.
45578380,Ireland.
45578380,Ireland. Parliament.
99896379,Ireland.
42475061,Ireland.
99897660,Ireland.
99896380,Ireland.
99872754,Ireland. Lords Justices and Council.
99895256,Ireland. Council for the Affairs of Ireland.
99870108,"Ignatius
99873261,Ireland. Lords Justices and Council.
99860767,Ireland. Lords Justices and Council.
99872315,"Ormonde
99859901,Ireland. Lords Justices and Council.
99872851,Ireland. Lords Justices and Council.
99862834,Confederate Catholics. Supreme Council.
99896301,Ireland. Parliament.
99896301,England and Wales. Parliament. Proceedings. 1642-05-12.
99861933,Ireland. Parliament.
99896359,Ireland. Commissioners for executing the Act of Settlement and the Act of Explanation.
99860214,Ireland. Parliament.
99860214,Mervyn
43077513,Ireland. Parliament.
43077514,Ireland.
43077515,Ireland.
99872834,"I. I.
99872873,England and Wales. Parliament.
99860476,"Herbert
99865751,"Jones
42475063,"Jacob
99862476,"Jordan
99873258,T. J.
99873258,Taylor
99862866,"Jacombe
99859899,Worthy gentleman who was present at both these services.
99862850,"Jacombe
99865707,"Joyce
45097811,"Joyce
99896096,"Joyce
99862142,"Joyce
99860395,"Saintliger
99863435,Captain in Lichfield.
99866598,"Jacombe
42475746,"Jacombe
99860872,Old grand-jury-man of Oxford-shire.
99866936,"Calvin
99867787,Person of honour.
42475748,"Jurieu
99899243,"Lawmind
99860112,"Langford
99896131,"Jagel
99862829,"Dore
99872164,"Smith
99861763,England and Wales. Parliament. House of Commons.
99862827,"Adamson
99862840,"James I
99860516,"James I
99864753,J. J.
99862235,"Sanders
45504482,"James II
99867579,J. J.
99896139,"James II
99871456,J. J.
99867425,P. J.
99861239,R. J.
99861239,C. B.
99861239,Blackwood
43078089,"James II
99862863,"Albemarle
47683472,England and Wales. Sovereign (1685-1688 : James II)
99870565,"James V
99896256,"James
99866655,"James
43077516,"Janeway
99896255,W. J.
99864940,I. W.
99896315,"Jeanes
99862843,"Jeanes
99897332,"Jeanes
99862867,"Jeanes
99868775,"Jeffery
99860785,"W. J.
99865383,"Jenison
99867017,"Jenkins
99864739,"Jenkins
99863883,"Jenkins
99862154,"Jenkins
99862032,"Jenkins
99864722,"Jenkins
99862083,"Jenkins
99872060,"Jenkins
99862841,"Jenkins
99863884,"Jenkins
50805842,"Jenkins
99867475,"Jenkins
99863929,"Jenkins
99864482,"Jenkins
99867345,"Jenkinson
42475067,"Jenks
99869977,"Jenkes
42475068,"Jenks
45504481,"Jackett
99862860,"Jenkyn
99872494,"Jenkyn
99866055,"Jenkyn
99867749,"Jenkyn
99858825,"Jenkyn
99866382,"Jenkyn
99862855,"Jenkyn
99861839,"Jenkyn
99860806,"Jenkyn
99863961,"Jennings
99861727,"Jennings
99868073,"Jerome
99870061,"Jervis
99860696,"Jesland
99860608,"Jesop
99859130,"Jessop
36282212,R. C.
99896357,Gentleman at Paris. aut
99896357,Compton
99859144,"Jevon
99871518,"Joceline
99867743,"Johnsen
99862842,"Jackson
45097810,"Jackson
99873364,"Johnson
99871081,"Johnson
99861268,"Johnson
99873038,"Johnsons
99871542,"Johnson
99862865,"Jackson
45504484,"Johnstoun
99899542,"Johnston
99868988,"Jones
99865293,"Jones
99873525,"Jones
99873032,"Jones
99873189,"Jones
99868378,"Jones
99871941,"Jones
99868319,"Jones
99862857,"Jones
99862854,"Jones
99864439,"Jones
99867181,J. K.
43663299,"Keble
99864365,I. K.
99873505,"Keeling
45097812,"Keith
99897536,"Keith
99871600,S. K.
99897535,"Keith
99871687,T. K.
99871687,Widmerpole
99867344,"Kem
99859675,"Kem
99861937,"Kem
99872244,"Kem
99861601,"Kem
99896259,"[Kendall
99866326,"Kaye
99899578,Church of Scotland. General Assembly.
99899578,Ker
99859851,Church of Scotland. General Assembly. Commission.
99859851,Ker
99861808,Church of Scotland. General Assembly. Commission.
99861808,Ker
99866756,"Kaye
99862875,"Nicholas
99867737,"Nicholas
99861812,"Kightley
99866968,"Killcop
99861721,"Killcop
99868990,"Killcop
99868173,"Killcop
99865776,"Killam
42475961,"Killiray
99865139,"Kilvert
99859744,"Kilvert
99861848,"King
99862868,"King
43663301,"King
99868397,"Gauden
99859498,He that prayeth/studieth the peace of the King/kingdome.
99862876,He that prayeth/studieth the peace of the King/kingdome.
99862876,England and Wales. Parliament. House of Commons. aut
99867968,"Gauden
99861103,England and Wales. Parliament. House of Commons.
99864814,England and Wales. Sovereign (1625-1649 : Charles I)
99864814,Charles II
99896261,"Kirk
43077521,"Kirke
99872219,"Kirkman
99895671,"Kirkwood
99859356,"Kirle
99866937,"Kitchin
99869796,"Kitchin
99859898,"Kittermaster
99899579,"Knaggs
99866776,"Knapp
99872485,"Wither
99867496,"Verax
99868523,"Knell
99864142,"Knell
99863867,"Knell
99863866,"Knell
99873357,"Knight
99866015,"Knight
99862223,"Knight
99896262,"Knight
99896361,"Knollys
99860865,"Knollys
99860964,"Knollys
99865397,"Knowles
42476200,"Knox
99872624,"Knutton
99865184,Minister of the Gospel.
99896362,"Krainski
99873270,"Leighton
99861656,"Leighton
99896550,"Lenthall
99871330,England and Wales. Parliament. House of Commons.
99871330,Lenthall
99862262,"Lenthall
42475962,Holy Roman Empire. Emperor (1658-1705 : Leopold I)
42475962,Catholic Church. Pope (1689-1691 : Alexander VIII)
42475962,Leopold I. Holy Roman Emperor
99866945,"Leslie
99871623,"Leslie
99859358,"Leslie
99870167,"L'Estrange
45578385,"L'Estrange
45578386,"L'Estrange
99862903,"La Chambre
99864911,"L'Estrange
99896433,"Leti
99873059,"Whetham
99871394,Grave gentleman once a member of this House of Commons.
99872094,Member of the House of Commons.
99897507,"Verax
99862986,Noble-man of this kingdome.
99862986,Saye and Sele
99862981,Person in the countrey.
99871449,Person of honour.
99862983,Presbyterian of qualitie.
99863601,Eminent person in the northerne army.
99863601,Dowrich
99871544,"Fairfax
99866993,"Heydon
99864550,"Norwich
42475097,IbrÄhÄ«m.
99859809,"Fairfax
99863931,City of London (England). Court of Common Council.
99863931,Fairfax
99864834,City of London (England). Court of Common Council.
99864701,"Warwick
99859225,Gereformeerde Kerk in de Nederlanden. Synode van Zeeland.
99872249,"Albemarle
99858935,"Sartwell
99862119,Moderate Cavallier.
99859639,I. S. K.
99859639,Mennes
99862994,"Sexby
99862988,France. Sovereign (1643-1715 : Louis XIV)
99862988,Louis XIV
99871341,"Hans Hue-and-Cry
99872515,Alethegraphus.
99859080,Honorable member of the House of Commons.
99860730,Ireland. Lords Justices and Council.
99862070,England and Wales. Army. Council.
99862070,Fairfax
99860955,Worthy Gentleman in Sir Thomas Fairfax His Army.
99860955,Lenthall
99860969,Worthy Gentleman in Sir Thomas Fairfax His Army.
99858907,Friend at Oxford.
99862976,"Belasyse
99870090,England and Wales. Parliament. Committee appointed to Disperse the General Remonstrance and Protestation.
99871318,"La Fin
99862108,Person of Worth.
99862921,T. H.
99862921,W. G.
99862921,Charles II
99862919,Ireland. Lord Lieutenant (1649-1650 : Cromwell)
99862919,Venables
99865814,England and Wales. Army.
99865749,"Leveck
99896640,"L.
99864048,"Wood
99871993,"Leven
99864109,R. S.
99864109,R. G.
99861071,"Leven
99861554,"Leven
99861159,"Leven
99870769,"Levingston
99865890,"Levitt
99863960,"Levitt
99862915,"Lewgar
99862982,"Le White
99870306,"Le White
99864729,"Lewthwat
99866421,"Ley
99861489,"Ley
99864614,"Ley
99862913,"Ley
99859134,"Ley
99861406,"Ley
99861202,"Ley
99864406,"Ley
99866338,"Ley
99896548,"Lake
99868554,"Leybourn
99896735,"Lake
99869008,"Liby
99859521,Well-wisher to the Common-wealth.
99897078,"Lalemant
99872050,"Hotham
36282007,"Lamb
36272467,"Lightfoot
99871396,"Lilburne
99861743,"Lilburne
99871393,"Lilburne
99865242,"Lilburne
99861789,"Lilburne
99862975,"Lilburne
99871438,"Lilburne
99865113,"Lilburne
99862933,"Lilburne
99862969,"Lilburne
99861117,"Lilburne
99863919,"Lilburne
99864562,"Lilburne
99862968,"Lilburne
99863992,"Lilburne
99861527,"Lilburne
99862924,"Lilburne
99872274,"Lilburne
99866303,"Lilburne
99864009,"Lilburne
99869198,"Lilburne
99869198,"Lilburne
99862240,"Lilburne
99873087,"Lilburne
99866195,"Lilburne
99861539,"Walwyn
99861501,"Lilburne
99862942,"Lilburne
99865756,"Lilburne
99866059,"Lilburne
99869394,"Lilburne
99865679,"Lilburne
99871375,"Lilburne
99861632,"Lilburne
99873640,"Lilburne
99862965,"Lilburne
99860963,"Lilburne
45097823,"Lilburne
99863987,"Lilburne
99899413,"Lilburne
99861846,"Lilburne
99861903,"Lilburne
99862963,"Collins
99862929,"Lilburne
99863923,"Lilburne
99866245,"Faithful and true well-wisher to the fundamental laws
99864716,"Lilburne
99862932,"Lilburne
99862928,"Lilburne
99859216,"Lilburne
99862931,"Lilburne
99864352,"Lilburne
99862966,"Lilburne
99862115,"Lilburne
99860901,"Lilburne
99861993,"Lilburne
99861814,"Lilburne
99865115,"Lilburne
99861997,"Lilburne
99872767,"Lilburne
99865715,"Lilburne
99869763,"Lilburne
99863922,"Lilburne
99897833,"Lilburne
99864050,"Lilburne
99864638,"Lilburne
99870708,"Lilburne
99867764,"Lilburne
99865358,"Lilburne
99861769,"Lilburne
99862927,"Lilburne
45578388,"Lilburne
99865800,"Lilburne
99865722,"Lilburne
99861579,W. S.
99896436,"Lilly
99861994,"Lilly
99896138,"Lambe
99863652,I. L.
99862102,"Fairfax
45504491,"Ling
99868196,"Lipeat
99865259,"Lisle
99859931,"Lenthall
99868647,England and Wales. Parliament.
99895201,"Tower of London (London
99862995,"Lambert
99870929,England and Wales. Parliament.
99869229,England and Wales. Parliament.
99871103,"Glover
99896269,East India Company.
99899968,Corporation of London (England)
99858836,"Lenthall
99864392,England and Wales. Parliament.
99871316,J. L.
99859620,"Littleton
99859532,"Littleton
99858763,"Livesey
99869160,"LlanvÃ¦donon
99866898,"Lluelyn
45097827,"Lluelyn
99872507,"Lluelyn
99868767,"Lloyd
99861450,"Lloyd
99873376,"Loyd
99897508,"Lockhart
99862940,"Lockhart
99861287,"Lockyer
23818975,J. L.
99860171,"J. L.
99861716,"Lockyer
42475104,"Lockyer
99872711,One of the brethren of that function.
99866176,"Loftus
42475105,"Loftus
99860758,"Loftus
99899647,"Loftus
99862951,"London
99868317,"London
99860343,City of London (England). Court of Common Council.
99859752,City of London (England). Court of Common Council.
99862076,City of London (England). Court of Common Council.
99862076,England and Wales. Parliament.
99862967,City of London (England). Court of Common Council.
99862967,England and Wales. Parliament.
99865729,City of London (England). Court of Common Council.
99867473,City of London (England).
99896270,Corporation of London (England)
99861640,City of London (England).
99861640,England and Wales. Parliament. House of Commons.
99861640,City of London (England). Court of Aldermen.
99863967,City of London (England). Court of Aldermen.
99863967,England and Wales. Parliament. House of Commons.
99897834,City of London (England). Court of Aldermen.
99870775,City of London (England).
99870932,City of London (England).
99864641,J. L.
99869703,City of London (England).
99862010,Lover of (and Sufferer for) the Truth.
99864301,I. L.
99864301,J. W.
99864301,G. H.
99865666,"Cromwell
99866876,"Cromwell
99868431,"Loredano
99868797,"Loredano
45504492,"Lothian
99899584,"Lothian
99873600,"Loudoun
99861082,"Loudoun
99861737,"Loudoun
99865094,J. L.
99896439,France. Sovereign (1643-1715 : Louis XIV)
99896439,Louis XIV
99896100,France. Sovereign (1643-1715 : Louis XIV)
99896100,Louis XIV
99861162,"Lancaster
99896117,"France. Treaties
99862936,"Love
99868457,"Love
99862953,"Love
99865790,"Love
99867673,"Love
99867142,"Love
99870348,"Love
99869797,"Love
99865824,"Love
99862960,"Love
99872506,"Love
99866365,"Love
99896440,"Love
99860737,"Love
99861536,Theophilos.
42475108,Lady.
99862944,"Loveday
99860703,"Loveday
99868267,"Loveday
99896441,"Loveday
99867114,"Lovelace
99862902,"Falkland
99862962,"Lovell
99872263,"Lovell
99872263,"Lovell
99897835,"Lovell
99867462,"Lover
99862949,"Du PÃ©rier
99868842,"Lower
99866572,"[Lane
99862950,Philocrates.
99864514,"Lucas
99868732,"Lane
99899580,"Lane
99873634,"Lucas
99868885,"Lukin
99862166,"Lunsford
45504493,"Lupton
99868006,"Lupton
99866519,"Lupton
99868268,"Lupton
99870031,J. L.
99862945,"Lushington
99871300,"Luther
45578390,"Luther
42475111,"Luxembourg
99866989,"Lye
99868348,"Lyford
99896444,"Lynde
99896355,"Langbaine
99864292,"Langdale
99896101,"Langdale
99864610,"Langdale
99864441,"Langdale
99864432,"Langdale
99896363,J. L.
99867640,J. L.
99895326,"Langhorne
43663302,J. L.
99864165,"Laugharne
99862989,"Laugharne
99861148,"Laugharne
99899642,"Langhorne
99861037,"Laugharne
99862906,"L'Angle
99868662,"Langley
99862885,"Langley
99872379,"Languet
99861664,"Lanseter
99866943,"Lanceter
43078092,L. L.
99865156,"Lardner
99866687,"Larkham
99896264,"Larkin
99896095,"Larkin
42475088,"La RoberdiÃ¨re
50290230,L. L.
99897831,"Lomax
99860304,"Watson
99895715,"Smith
99862124,England and Wales. Army.
45504487,"Scott
99866071,"Lilburne
99861112,"Rupert
99862222,"Presbyter
43163957,P. L.
99864214,R. L.
99864180,R. L.
99864007,R. L.
99864007,Lawrence
99872245,"Winchester
99873483,R. L.
99873483,Lucas
99862990,R. L.
99862990,Lawrence
99862958,"Lathbury
99862894,S. L.
99862894,Charles II
99899595,"Lawrence
99899591,"La Vallette
43663304,"La ValliÃ¨re
99859017,"La Varenne
99867203,"Lavor
99866715,"Lavor
99862346,"Lawcey
99862126,One who hath long beene a friend to the Army.
99872220,"Lawrence
99871895,"Lawrence
99866684,"Lawrence
99869068,S. L.
99869068,T. L.
99868996,"Lawrence
99865135,"Lawrence
99871710,T. L.
99866591,"Lawrence
99861820,"Lawrence
99862882,"Lawrence
99861983,"Lawrence
99896358,"Lawrence
99866122,England and Wales. Parliament.
45790733,England and Wales. Parliament.
99867763,"Lawson
99861583,"Lawson
99873047,"Lawson
99865649,"Lawson
99862889,"Lawson
99899527,"Lawton
99863002,"T.L.
99859064,Well-willer to reformation.
99862890,"Leach
99865090,"Leach
43077524,"Lead
99899616,"Lead
99859930,T. L.
99867896,"Lee
43663303,T. V. L.
99872608,"W. L.
99862578,"Lee
99870819,"Lee
99859651,W. L.
99871664,"Lambarde
99860825,W. L.
99862961,"W. L.
99862892,D. L.
99859065,"Leech
99866210,W. L.
99897832,"Le FÃ¨vre
99864346,W. L.
99864346,Bendish
99864035,L. W.
99858941,"Leicester
99868016,"Massaria
99860844,"Massey
99862278,"Massey
99864319,"Massey
99865464,"Massey
99865833,"Massey
99872112,"Massey
99863064,"Massey
99860127,"Massy
99871407,"Well-wisher to King
99863028,"Masterson
99895792,"Mather
99859097,M. C.
99860564,"MacConnor
99899380,"Mace
99866239,"Maguire
99863069,"Mathews
99867515,"Maton
99861792,"Maton
99897509,M. C.
99867234,"Maudit
99867863,"Mauger
45097851,"Mauriceau
99866030,"May
99859342,"May
99873280,"May
99860397,"May
99861738,"Mayer
43077536,"Mayhew
99863035,"Mayhew
99871579,"Maynard
99869542,"Maynard
99864870,"Maynard
99864557,"Maynard
99861481,"Mayne
99862068,"Mayne
99862194,"Mayne
45789361,"Maynforth
99866271,"Mazarin
99863037,"Mead
99896663,"Medcalf
99859258,"Mede
99863042,"Medley
99859841,"Meldrum
99868992,"Melvin
99899675,J. W.
99897840,"Rycaut
99862107,E. M.
99896450,"Menzeis
99865735,"Mercer
99860880,"Mercer
99861339,"Mercer
99871697,"Taylor
99900036,"Booker
99861009,Mercurius Britanicus.
99859028,"Nedham
50805855,"Philalethes
99859923,"Shipton
99872735,Timotheus Philo-Bookerus.
99896335,J. D.
99873080,"Meredith
99859131,"E. M.
99863044,"Meriton
99859467,"Merke
99896345,"Merke
99897512,"Merret
42475116,"Merrifield
99871293,"Mervyn
43078095,"Mervyn
38875564,"Mervyn
99859747,"Mervyn
99864840,"Vandieu
99864671,England and Wales. Army. Council.
99864671,Fairfax
99863053,"Loudoun
99897117,"Merry Anthony
99867275,"Mews
99867833,"Michel
99865554,"Michel
99862096,"Michel
99859858,"Middleton
99868770,"Middleton
99873160,"Midhope
99866688,"Miller
99862755,"Mills
99865625,"Millwater
99870849,"Milton
99872769,"Milward
99867135,"Mingzeis
99864330,"Mingzeis
99868393,"Mingzeis
99859844,"Minis
45097834,"Macky
99872592,"Norton
42475118,A. B.
99864300,"Marten
99863033,"Prynne
99859594,"Mercurius Melancholicus
99863032,"Mercurius Melancholicus
99858737,"Mercurius Melancholicus
99859595,"Mercurius Melancholicus
42475119,"Mitchell
99868915,"Mitton
99872395,"Mitton
99860861,"Mitton
99863025,"Mocket
99860704,"Mocket
99871922,"Mocket
99866833,Friend and wel-wisher to this common-wealth.
99896452,"Monmouth
99899729,"Monro
99863008,"Maddison
99859717,"Monro
99896665,"Monro
99861648,"Maddocks
99862063,"Sandwich
99896488,"Montagu
99863046,"Montagu
99867866,"[Mountagu
38875757,"Montalvan
99867813,"Montrose
99866510,"Moon
99860522,"Moore of Drogheda
99861999,"Moore
99866230,"Moore
99867677,"Moore
99865760,"Moore
99897081,"Moore
99868411,"Magni
99860008,"Moore
99862308,"Moore
99865336,"Moore
99861731,"Moore
99861425,"Moore
99899785,"Moore
99861402,"Moore
36272967,"Moore
99866097,"Moore
99863075,"More
99862388,"More
99860914,Gentleman in Northampton.
99873325,"Hunt
99872099,R. H.
99872099,England and Wales. Parliament.
99860394,"Morel
99864332,"Morford
99859006,"Morgan
99867160,"Morice
99863060,"Morice
99899730,"Morland
99872030,"Morley
99863059,"Morris
99866496,"Morris
99866506,"Morris
99868911,"Morton
99871471,"Morton
99873127,"Morton
99872887,"Morton
13516603,Virginia.
13516603,Moryson
99872529,"Mosley
99863061,"Mossom
99863062,"Mossom
99867580,"Mossom
